17660000.0	7486440.0	5058300.0	3797600.0	3111070.0	2626890.0	2103730.0	1531660.0	788107.0	311733.0	
17470400.0	7437340.0	5013320.0	3784690.0	3104140.0	2624220.0	2101920.0	1529570.0	787138.0	311357.0	
17290200.0	7422840.0	4971380.0	3786190.0	3101320.0	2620800.0	2099620.0	1527540.0	786097.0	310968.0	
17232800.0	7399300.0	4954620.0	3777550.0	3096780.0	2616300.0	2094990.0	1524470.0	784816.0	310542.0	
17163500.0	7343960.0	4936860.0	3761090.0	3080120.0	2605310.0	2088790.0	1520790.0	783276.0	310006.0	
17063400.0	7300550.0	4931810.0	3753420.0	3076890.0	2602760.0	2086510.0	1519180.0	782203.0	309416.0	
16853200.0	7131220.0	4881850.0	3717890.0	3066580.0	2600210.0	2082560.0	1515750.0	780499.0	308787.0	
16686900.0	7036500.0	4871820.0	3692390.0	3056750.0	2591850.0	2075960.0	1512070.0	779199.0	308269.0	
16538100.0	6941260.0	4862790.0	3687930.0	3048730.0	2584390.0	2069620.0	1508240.0	777613.0	307461.0	
16211700.0	6828440.0	4841270.0	3674800.0	3042310.0	2580450.0	2066720.0	1505790.0	776418.0	307011.0	
16200600.0	6805930.0	4789460.0	3655840.0	3026550.0	2567640.0	2059210.0	1502100.0	774533.0	306283.0	
16099000.0	6702170.0	4767030.0	3630680.0	3010870.0	2557850.0	2054550.0	1497970.0	772662.0	305391.0	
15998300.0	6655180.0	4736730.0	3606030.0	2997840.0	2550340.0	2052770.0	1495180.0	771231.0	304679.0	
15811800.0	6704830.0	4712450.0	3592130.0	2987080.0	2544680.0	2050140.0	1492900.0	770132.0	304147.0	
15674000.0	6639000.0	4667210.0	3579000.0	2973300.0	2535480.0	2045060.0	1489500.0	768731.0	303714.0	
15607700.0	6616470.0	4657530.0	3577350.0	2969820.0	2532930.0	2043610.0	1488070.0	767950.0	303404.0	
15614600.0	6574160.0	4639700.0	3563860.0	2960980.0	2528680.0	2039350.0	1484910.0	766325.0	302691.0	
15453500.0	6540060.0	4609600.0	3555150.0	2949790.0	2523890.0	2035180.0	1482010.0	765014.0	302270.0	
15465200.0	6544520.0	4595590.0	3550880.0	2944810.0	2521510.0	2033400.0	1480280.0	764014.0	301859.0	
15393200.0	6508890.0	4577340.0	3542380.0	2941820.0	2520070.0	2030850.0	1478610.0	763114.0	301490.0	
15418300.0	6484790.0	4575730.0	3532200.0	2933240.0	2513790.0	2027000.0	1477650.0	762196.0	301196.0	
15310100.0	6476400.0	4584610.0	3528490.0	2931690.0	2513060.0	2025890.0	1476800.0	761772.0	301061.0	
15234000.0	6475710.0	4543840.0	3512740.0	2915750.0	2504050.0	2019680.0	1473830.0	759852.0	300456.0	
15162200.0	6428170.0	4532860.0	3514610.0	2913650.0	2502150.0	2018140.0	1472580.0	759082.0	300074.0	
15217300.0	6415530.0	4516240.0	3506370.0	2906950.0	2497310.0	2015930.0	1470590.0	758115.0	299697.0	
15130200.0	6314030.0	4438440.0	3473170.0	2888080.0	2485810.0	2013010.0	1468110.0	756984.0	299310.0	
15066500.0	6274340.0	4394620.0	3464940.0	2877960.0	2478710.0	2010870.0	1466020.0	755622.0	298668.0	
14979500.0	6231720.0	4341210.0	3447450.0	2870280.0	2471390.0	2006460.0	1464110.0	754743.0	298387.0	
14950400.0	6219900.0	4334400.0	3441560.0	2871560.0	2469960.0	2005770.0	1463520.0	754468.0	298311.0	
14845800.0	6120400.0	4306000.0	3409150.0	2844620.0	2449670.0	1994370.0	1457560.0	753942.0	297755.0	
14783800.0	6078290.0	4284370.0	3390840.0	2839340.0	2447330.0	1991560.0	1455890.0	753080.0	297523.0	
14718300.0	6057140.0	4267790.0	3373920.0	2827560.0	2443310.0	1988940.0	1454210.0	752303.0	297225.0	
14587400.0	5967860.0	4232130.0	3358060.0	2811000.0	2430180.0	1980410.0	1450560.0	751389.0	296801.0	
14045600.0	5866350.0	4171340.0	3320390.0	2796470.0	2417720.0	1970790.0	1445460.0	749413.0	295751.0	
13999900.0	5844680.0	4153570.0	3305060.0	2791540.0	2415370.0	1969140.0	1443860.0	748801.0	295619.0	
13914100.0	5817420.0	4145610.0	3300000.0	2792150.0	2414380.0	1968230.0	1443210.0	748503.0	295541.0	
13939400.0	5790160.0	4117560.0	3296840.0	2790460.0	2412540.0	1966420.0	1441780.0	747707.0	295196.0	
13785700.0	5762570.0	4110780.0	3285330.0	2778980.0	2405730.0	1959620.0	1436740.0	744942.0	293916.0	
13358200.0	5740950.0	4081060.0	3256900.0	2772340.0	2397330.0	1953110.0	1432250.0	742589.0	292883.0	
13173100.0	5711160.0	4068480.0	3242900.0	2762060.0	2388630.0	1948300.0	1431280.0	741913.0	292652.0	
13017100.0	5649230.0	4035900.0	3225130.0	2754830.0	2382110.0	1943170.0	1428530.0	740679.0	292187.0	
12850200.0	5658630.0	4024760.0	3216950.0	2751050.0	2379640.0	1941520.0	1426970.0	739735.0	291742.0	
12684300.0	5595140.0	3994460.0	3189880.0	2733920.0	2365580.0	1934150.0	1421620.0	737481.0	290905.0	
12702600.0	5577700.0	3973480.0	3184180.0	2724970.0	2356370.0	1926650.0	1417010.0	735499.0	290148.0	
12673600.0	5575300.0	3965200.0	3180260.0	2723860.0	2354750.0	1925110.0	1415820.0	734805.0	289850.0	
12665000.0	5565630.0	3949350.0	3169370.0	2721890.0	2353150.0	1924620.0	1414960.0	734435.0	289691.0	
